longitude,latitude,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,VV,VH,total_carbon_stock
-6.053284489525213,4.966891302678066,0.0445405070100152,0.0572574679327161,0.0579025318319536,0.0936048927689403,0.1428545150953002,0.1606014397828387,0.1552989031443615,0.1844863277447374,0.1313805075071531,0.0655241377054387,-9.01671365711042,-15.941114861268714,154.392
-6.052884212177011,4.970123580690647,0.0299647205466697,0.0474860404890705,0.029961167626688,0.0903509287904261,0.2219184439774293,0.2548016023313132,0.2543664917778445,0.2822784294836009,0.1165801199521812,0.0511953461373165,-8.043526825871474,-14.103972481892242,23.475
-6.039376297004702,4.969977257521719,0.0322080441465905,0.0486480103526501,0.0346494490828027,0.0926666403730273,0.1905449622899773,0.2202155813637878,0.2165795094400618,0.2434923778036506,0.1280939065355249,0.0633043190756155,-9.311304481967769,-14.574792650422731,48.54
-6.059446487705657,4.968416133691324,0.0356502118279511,0.0636244284034887,0.0374689569177012,0.1184301085650061,0.2322844759173267,0.253955895373435,0.2536707348849836,0.2756189219874785,0.1250115339916777,0.0573287528447421,-6.6699858534915935,-13.434857606791278,4.798
-6.064002002925714,4.9704862132242384,0.0361945392101826,0.0570074508248952,0.0400958934910816,0.09475431885258,0.2381831931800382,0.2832580456079617,0.2877461497910844,0.3100809486209084,0.1311273922564921,0.0632900937092092,-7.82433120606436,-14.102733335888905,111.886
-6.056663559258846,4.967239461700901,0.032583871242829,0.0504482176395193,0.0369588292135852,0.0913474546754906,0.1735438067965677,0.1952352314706771,0.2037966050372059,0.2157494921888681,0.1309335326905566,0.069394906856284,-6.742749545772736,-14.507036330284656,32.664
-6.038987779176464,4.968950624673077,0.0373862251880116,0.0605248720100035,0.0460011481979012,0.0999559084979855,0.2072325277516022,0.2403248756186289,0.238957484170389,0.2628896217413095,0.1316270027309656,0.0663398814444639,-8.079710136816864,-14.228678230636836,1955.774
-6.05945597452397,4.9676351308755695,0.0316480103608892,0.0534711259651446,0.0354699416087654,0.1013192183998154,0.1905782351193036,0.2091354769382509,0.2064494512577767,0.2313602904360946,0.1267376792799306,0.0590591011355985,-9.40151052065156,-16.07599252165753,43.102
-6.05351355563227,4.96688274020641,0.0429131756473735,0.0560537997406681,0.0539171453817067,0.0907417238513762,0.1502494899732237,0.1674657978520199,0.1570302358752972,0.1855624099136204,0.1200355561638905,0.0587962839746143,-8.41906667476535,-16.762774651436317,68.098
-5.579770981887404,5.102902359204017,0.0467811335042093,0.0604080366862657,0.0517901857265361,0.0881865471538452,0.2222757165756726,0.2697352825233778,0.2652135362782454,0.2965973799200429,0.1192896788381985,0.060977411237364,-6.059585590869499,-13.867680797454256,1575.522
-6.101479079981395,4.96396062299795,0.0518453388395956,0.0761413568283541,0.0616830512281444,0.1096010177254171,0.2390772071809082,0.2924872937596451,0.2930122070645882,0.3271429768810838,0.1448444104043104,0.0709299144287735,-5.932049184364445,-12.58681082336724,905.985
-6.093599072056308,4.964033885208531,0.5079145017471022,0.4836858373460778,0.4646972000497797,0.5106009552800322,0.5203634408492979,0.5342185837015244,0.5187972876558474,0.5354962777646545,0.4510045804342443,0.3950007580366045,-8.442844838049439,-15.656480960754314,434.876
-6.038230596841187,4.969378137795667,0.0316978868582016,0.0486012679238946,0.0371400678116239,0.0881561309237754,0.1751557056644863,0.200625108266824,0.199573121089504,0.230782922706862,0.1377174118793524,0.0724316992917407,-9.598837052305916,-15.656681023092188,33.722
